"Customers Report","Customers Report",module,Magento_Reports
"General Contact Email","General Contact Email",module,Magento_Email
"Delete items","Видалити елементи",module,Magento_Search
"The payment method you requested is not available.","The payment method you requested is not available.",module,Magento_Sales
"What's this?","Що це?",module,Magento_AdvancedCheckout
"The order address couldn't be deleted.","The order address couldn't be deleted.",module,Magento_Sales
"Regular","Regular",module,Magento_Usps
"Wrong request.","Wrong request.",module,Magento_Vault
"Banner","Банер",module,Magento_Banner
"Related Products","Супутні товари",module,Magento_Catalog
"<a href="http://www.magentocommerce.com/paypal">Start accepting payments via PayPal!</a>","<a href="http://www.magentocommerce.com/paypal">Start accepting payments via PayPal!</a>",module,Magento_Paypal
"Group/Shared Catalog","Group/Shared Catalog",module,Magento_SharedCatalog
"Customer","Покупець",module,Magento_Backend
"To see product price, add this item to your cart. You can always remove it later.","To see product price, add this item to your cart. You can always remove it later.",module,Magento_Msrp
"View Details","Переглянути подробиці",module,Magento_AsynchronousOperations
"Credit Card Number","Номер Кредитної Картки",module,Magento_Braintree
"Refund Shipping (Incl. Tax)","Refund Shipping (Incl. Tax)",module,Magento_Sales
"The invitation with the "%1" status can't be sent.","The invitation with the "%1" status can't be sent.",module,Magento_Invitation
"Add Segment","Додати сегмент",module,Magento_CustomerSegment
"Excel XML","Excel XML",module,Magento_CustomerSegment
"Edit Selected","Edit Selected",module,Magento_Company
"Sales Statistics","Sales Statistics",module,Magento_Customer
"Shopping Cart","Кошик",module,Magento_Reminder
"Could not save a shipment, see error log for details","Could not save a shipment, see error log for details",module,Magento_Sales
"Created At","Створений в",module,Magento_Sales
"Collapse","Collapse",module,Magento_Support
"Conversion Color value is not valid "%1". Please set hexadecimal 6-digit value.","Conversion Color value is not valid "%1". Please set hexadecimal 6-digit value.",module,Magento_GoogleAdwords
"Search Engine Optimization","Пошукова оптимізація (SEO)",module,Magento_Catalog
"[GLOBAL]","[GLOBAL]",module,Magento_GiftWrapping
"Back","Назад",module,Magento_Wishlist
"Scroll","Прокручування",module,Magento_CatalogEvent
"This will be included before head closing tag in page HTML.","This will be included before head closing tag in page HTML.",module,Magento_Theme
"A fieldset with the same code alredy exists.","A fieldset with the same code alredy exists.",module,Magento_CustomerCustomAttributes
"Dear %customer_name,","Dear %customer_name,",module,Magento_NegotiableQuote
"State/Province","Штат/Область",module,Magento_CustomerCustomAttributes
"Logic","Logic",module,Magento_VisualMerchandiser
"Set order for existing transactions not allowed","Set order for existing transactions not allowed",module,Magento_Sales
"Message","Повідомлення",module,Magento_Theme
"URL Rewrites","URL Rewrites",module,Magento_UrlRewrite
"An invoice cannot be created when an order has a status of %1","An invoice cannot be created when an order has a status of %1",module,Magento_Sales
"Delete "${ $.$data.title }"","Delete "${ $.$data.title }"",module,Magento_Cms
"%1 for item %2 cannot be empty.","%1 for item %2 cannot be empty.",module,Magento_Rma
"Output path %1 doesn't exist","Output path %1 doesn't exist",module,Magento_Support
"You cannot specify multiple shipping addresses.","Не можна вказати кілька адрес доставки.",module,Magento_QuoteGraphQl
"Customer:","Покупець:",module,Magento_Checkout
"API interfaces reflection data.","API interfaces reflection data.",module,Magento_Store
"In stock","В наявності",module,Magento_GroupedProduct
"Date Modified (days ago)","Date Modified (days ago)",module,Magento_VisualMerchandiser
"Entity types declaration cache","Entity types declaration cache",module,Magento_Eav
"No options found.","No options found.",module,Magento_Eav
"Solr Server Password","Solr Server Password",module,Magento_Solr
"Comma separated. Forbidden file extensions: %1.","Comma separated. Forbidden file extensions: %1.",module,Magento_Rma
"You have chosen to change status(es) of the selected RMA requests to Close. Are you sure you want to continue?","You have chosen to change status(es) of the selected RMA requests to Close. Are you sure you want to continue?",module,Magento_Rma
"You have deleted the revision.","You have deleted the revision.",module,Magento_VersionsCms
"After selecting a new media storage location, press the Synchronize button to transfer all media to that location. Media will not be available in the new location until the synchronization process is complete.","After selecting a new media storage location, press the Synchronize button to transfer all media to that location. Media will not be available in the new location until the synchronization process is complete.",module,Magento_MediaStorage
"* Required Fields","* Обов'язкові поля",module,Magento_Braintree
"Area is already set","Area is already set",module,Magento_Email
"Review & Payments","Огляд & платежі",module,Magento_Checkout
"You created the database backup.","Ви створили резервну копію бази даних.",module,Magento_Backup
"ID","Ідентифікатор",module,Magento_SalesRule
"Max Invitations Allowed to be Sent at One Time","Max Invitations Allowed to be Sent at One Time",module,Magento_Invitation
"The specified parent ID belongs to a different company. The specified entity (team or user) and its new parent must belong to the same company.","The specified parent ID belongs to a different company. The specified entity (team or user) and its new parent must belong to the same company.",module,Magento_Company
"International First","International First",module,Magento_Fedex
"First character must be letter.","First character must be letter.",module,Magento_Ui
"Total of %1 record(s) were deleted.","Total of %1 record(s) were deleted.",module,Magento_Newsletter
"Invalid foreign key","Invalid foreign key",module,Magento_Eav
"This coupon can be used only up to %coupon_limit time(s) by you or other customers.","This coupon can be used only up to %coupon_limit time(s) by you or other customers.",module,Magento_Reminder
"Magento","Magento",module,Magento_Backend
"Zip/Post is Range","Zip/Post is Range",module,Magento_TaxImportExport
"This URL key is already in use.","This URL key is already in use.",module,Magento_VersionsCms
"Something went wrong","Щось пішло не так",module,Magento_Company
"Requested option doesn't exist: %1","Requested option doesn't exist: %1",module,Magento_ConfigurableProduct
